text,label
भ्रंश रेखा कुल कितनी दूर विस्थापित हुई ?,2
दलदल में 58 हंस और 37 बतखें थीं ।,2
दलदल में कुल कितने पक्षी थे ?,2
कार्ला के पास कुछ कंचे थे ।,2
कार्ला ने 489 कंचे खरीदे ।,4
अब कालरा के पास 2778 कंचे हैं ।,2
कार्ला के पास पहले कितने कंचे थे ?,2
अथर्व की डिस्क ड्राइव 28 GB खाली है ।,2
अगर वह उसमें 26 GB भर देता,5
"अगर वह उसमें 26 GB भर देता है , तो अब ड्राइव कितने GB खाली है ?",2
सोनाक्षी गाड़ी चलाना,0
सोनाक्षी गाड़ी चलाना सीख,0
"सोनाक्षी गाड़ी चलाना सीख रही है , इसलिए इस सप्ताहांत में उसने अपनी माँ के साथ 0.166666666666666666 मील और अपने पिता के साथ और 0.5 मील गाड़ी चलाने का अभ्यास किया ।",0
"सोनाक्षी गाड़ी चलाना सीख रही है , इसलिए इस सप्ताहांत में उसने अपनी माँ के साथ 0.166666666666666666 मील और अपने पिता के साथ और 0.5 मील गाड़ी चलाने का अभ्यास किया ।",0
सोनाक्षी ने कुल कितनी दूर तक गाड़ी चलाई ?,0
स्कूल में बेक कीए,0
स्कूल में बेक कीए सामान की बिक्री के लिए वर्णिका ने पेस्ट्रियाँ बनाईं,0
स्कूल में बेक कीए सामान की बिक्री के लिए वर्णिका ने पेस्ट्रियाँ बनाईं जिसमें उसने 4 कपकेक और 29 बिस्कुट बनाए ।,0
बिक्री के बाद उसके पास 24 थीं ।,2
उसने कुल कितनी पेस्ट्रियाँ बेचीं ?,5
पारुल के एमपी3 प्लेयर पर 8 गाने थे ।,2
अगर उसने इसमें से 5 पुराने गाने डिलीट कर,0
अगर उसने इसमें से 5 पुराने गाने डिलीट कर दिए और फिर 30 नए गाने डाले,0
"अगर उसने इसमें से 5 पुराने गाने डिलीट कर दिए और फिर 30 नए गाने डाले , तो उसके एमपी3 प्लेयर पर कितने गाने हैं ?",2
प्रतीक ने 1 मैच में 192 रन बनाए ।,0
उसे दोहरा शतक बनाने,0
उसे दोहरा शतक बनाने के लिए कितने रन और बनाने हैं ?,0
जयंती का भार उसके भाई के भार से 20.700 कि . ग्रा . कम है ।,2
उसके भाई का भार 72.550 कि . ग्रा . है,2
उसके भाई का भार 72.550 कि . ग्रा . है तो जयंती का भार पता करो ।,0
1 गऊशाला में 78 गाय हैं ।,2
उसमें से 43 गाय ही दूध देती हैं ।,5
जो गाय दूध नहीं देती,5
जो गाय दूध नहीं देती उनकी संख्या क्या है ?,2
श्रीमती शेरिडन के पास 11 बिल्लियाँ थीं ।,2
उन्होंने 43 और ख़रीदीं ।,4
उनके पास अब कितनी बिल्लियाँ हैं ?,2
जॉइस के पास 75 सेब थे ।,2
लैरी ने उसे 52 सेब दिए ।,5
जॉइस के पास कितने सेब हैं ?,2
"चार्ली ने बाग़ से 0.16666666666666666 बैग गोल्डन डिलिशस सेब , 0.16666666666666666 बैग मैकिन्टोश सेब और 0.33333333333333 बैग कॉर्टलैंड सेब तोड़े ।",1
चार्ली ने कुल कितने फल तोड़े ?,1
हर दिन रिचमंड के चिड़ियाघर में 1 ध्रुवीय भालू 0.2 बाल्टी ट्राउट और 0.4 बाल्टी सैल्मन खाता है ।,0
ध्रुवीय भालू प्रतिदिन कितनी बाल्टी मछलियाँ खाता है ?,0
केट के पास 223 पैसे हैं ।,2
अरिजीत के पास 388 पैसे हैं ।,2
अरिजीत के पास केट से कितने ज़्यादा पैसे हैं ?,2
1 अंतरिक्ष यान ने पृथ्वी से ग्रह X तक 0.5 प्रकाश वर्ष और ग्रह X से ग्रह Y तक 0.1 प्रकाश वर्ष की यात्रा की ।,0
फिर इसने ग्रह Y से पृथ्वी तक 0.1 प्रकाश वर्ष की यात्रा की ।,0
अंतरिक्ष यान ने कुल कितने प्रकाश वर्ष यात्रा की ?,0
पिछले साल डॉगलस जिले में अंडा उत्पादकों ने 1416 अंडों का उत्पादन किया था ।,0
इस साल उन्हीं उत्पादकों ने 4636 अंडों का उत्पादन किया ।,0
दोनों सालों में कुल कितने अंडों का उत्पादन हुआ ?,2
अथर्व ने कुछ खिलौने खरीदे ।,4
"उसने ₹9.05 के कंचे , ₹4.95 की 1 फुटबॉल खरीदी",4
"उसने ₹9.05 के कंचे , ₹4.95 की 1 फुटबॉल खरीदी और 1 बेसबॉल पर ₹6.52 खर्च किए ।",0
कुल मिलाकर,0
"कुल मिलाकर , अथर्व ने खिलौनों पर कितना पैसा खर्च किया ?",0
चार्ली के पास 31 स्नोबॉल हैं ।,2
लूसी के पास उससे 19 कम स्नोबॉल हैं ।,2
उसके पास कितनी हैं ?,2
"पुरस्कार समारोह के दिन , मृदुल और लावण्या ने इनाम जीतने",0
"पुरस्कार समारोह के दिन , मृदुल और लावण्या ने इनाम जीतने के लिए सुबह और बिस्कुट बेचने का फैसला किया ।",5
"पुरस्कार समारोह के दिन , मृदुल और लावण्या ने इनाम जीतने के लिए सुबह और बिस्कुट बेचने का फैसला किया ।",0
लावण्या ने 19 पैक बेचे,5
लावण्या ने 19 पैक बेचे और मृदुल ने 16 बेचे ।,5
उन्होंने आख़री दिन कितने पैक बेचे ?,5
बेरी काॅबलर बनाने,0
बेरी काॅबलर बनाने के लिए मारिया को बेरी के 21 डिब्बों की ज़रूरत है ।,2
उसके पास पहले से ही स्ट्रॉबेरी के 4 डिब्बे और ब्लूबेरी के 8 डिब्बे हैं ।,2
मारिया को और कितने बेरी के डिब्बे ख़रीदने चाहिए ?,4
मेलिसा के पास 88 केले थे ।,2
उसने जगत को 4 दिए ।,5
अंत में मेलिसा के पास कितने केले हैं ?,2
"पहाड़ों में उसने कीड़े , सरीसृप और पक्षियों की 532 प्रजातियाँ देखीं ।",0
यदि उसने 253 कीट प्रजातियाँ और 143 पक्षी प्रजातियाँ देखीं,0
"यदि उसने 253 कीट प्रजातियाँ और 143 पक्षी प्रजातियाँ देखीं , तो उसने कितनी सरीसृप प्रजातियाँ देखीं ?",0
श्रीमती गुप्ता 1 संगीत कार्यक्रम देखने गई थीं ।,0
श्रीमती गुप्ता 1 संगीत कार्यक्रम देखने गई थीं ।,1
कार्यक्रम देखने,0
कार्यक्रम देखने कुल 65899 लोग आए थे ।,0
"अगले हफ़्ते , वह दूसरा कार्यक्रम देखने",0
"अगले हफ़्ते , वह दूसरा कार्यक्रम देखने गईं",1
"अगले हफ़्ते , वह दूसरा कार्यक्रम देखने गईं , जिसमें पिछले कार्यक्रम की तुलना में 119 ज़्यादा लोग उपस्थित थे ।",2
दूसरे कार्यक्रम में कितने लोग उपस्थित थे,2
दराज में 9 क्रेयॉन थे ।,2
बेनी ने दराज में 3 क्रेयॉन रखे ।,0
अब दराज में कुल कितने क्रेयॉन हैं ?,2
1 झील में 20 बतखें तैर रही थीं ।,0
13 बतखें चली गईं ।,0
झील में कितनी बतखें तैर रही हैं ?,0
जेन के पास 87 क्रेयॉन थे ।,2
जेन को 7 क्रेयॉन मिले ।,0
जेन के पास कितने क्रेयॉन हैं ?,2
जेसन के पास 3 पोकेमॉन कार्ड थे ।,2
बेनी ने जेसन से 2 पोकेमॉन कार्ड खरीदे ।,4
जेसन के पास अब कितने पोकेमॉन कार्ड हैं ?,2
1 किसान के पास 127 सेब थे ।,2
उस किसान ने अपने पड़ोसी से 88 सेब लिए ।,4
अब किसान के पास कितने सेब हैं ?,2
समुद्र में 1 तेल का पाइप टूट गया ।,1
इससे पहले इंजीनियर पाइप ठीक करते,0
"इससे पहले इंजीनियर पाइप ठीक करते , 6522 लीटर तेल पानी में बह गया ।",5
जबतक पाइप ठीक हुआ,2
"जबतक पाइप ठीक हुआ , 5165 लीटर तेल और बह गया ।",5
कुल कितने लीटर तेल पानी में बह गया ?,5
लूसी के पास 212 मछलियों का 1 मछलीघर है ।,2
वह 68 और मछलियाँ खरीदना चाहती है ।,4
वह 68 और मछलियाँ खरीदना चाहती है ।,0
तो लूसी के पास कितनी मछलियाँ होंगी ?,2
साधना के पास 72 डीएस गेम थे,2
साधना के पास 72 डीएस गेम थे और उसके दोस्त के पास 23 गेम थे ।,2
उनके पास कुल कितने गेम थे ?,2
रिचमंड टाइगर्स ने पिछले साल टिकटें बेची थीं ।,5
उन्होंने गेट पर 9570 टिकटें बेची,5
उन्होंने गेट पर 9570 टिकटें बेची और फिर ऑनलाइन और 3867 टिकटें बेचीं ।,5
कुल कितनी टिकटें बेची गईं ?,5
1 सप्ताह में मिच के परिवार ने साधारण दूध का 0.5 कार्टन और सोया दूध का 0.1 कार्टन पीया ।,0
उन्होंने कुल कितना दूध पीया ?,0
मिल्ड्रेड ने 77 संतरे एकत्र किए ।,0
मिल्ड्रेड के पिता ने उनमें से 2 खा लिए ।,1
अब मिल्ड्रेड के पास कितने संतरे हैं ?,2
चिन्मय बाजार से 15067 रु . में 1 घड़ी एवं 150 रु . की 1 टार्च खरीदता है ।,4
बताओ,2
बताओ उसके द्वारा कुल कितनी राशि खर्च की गई ।,0
ऋषभ ने एम्पायर स्टेट बिल्डिंग और पेट्रोनास टावर्स की भी तुलना की ।,0
यदि एम्पायर स्टेट बिल्डिंग 443 मीटर ऊँचा है,2
यदि एम्पायर स्टेट बिल्डिंग 443 मीटर ऊँचा है और पेट्रोनास टावर्स 452 मीटर ऊँचा है,2
"यदि एम्पायर स्टेट बिल्डिंग 443 मीटर ऊँचा है और पेट्रोनास टावर्स 452 मीटर ऊँचा है , तो दोनों की ऊँचाई में कितना फ़र्क है ?",2
श्रीमती गोयल की कक्षा में 28 छात्र हैं ।,2
लेकिन उसके पास केवल 19 पेंसिल हैं ।,2
श्रीमती गोयल को और कितनी पेंसिलों की ज़रूरत है ?,2
दराज में 39 कैंचियाँ और 22 पेंसिलें थीं ।,2
दैविक ने दराज में 13 कैंचियाँ रखीं ।,0
अब कुल कितनी कैंचियाँ हैं ?,2
टोकरे में 98 प्याज थे ।,2
65 बिक गए ।,1
शेल्फ पर अब कितने प्याज हैं ?,2
नैन्सी इस महीने फ़ुटबॉल के 9 मैच देखने गई ।,0
नैन्सी इस महीने फ़ुटबॉल के 9 मैच देखने गई ।,1
वह पिछले महीने 8 मैच देखने,0
वह पिछले महीने 8 मैच देखने गई,1
वह पिछले महीने 8 मैच देखने गई थी और अगले महीने 7 मैच देखने जाएगी ।,0
वह पिछले महीने 8 मैच देखने गई थी और अगले महीने 7 मैच देखने जाएगी ।,1
उसने टिकटों पर 3 रुपये ख़र्च किए ।,0
वह कुल मिलाकर कितने मैच देखेगी ?,0
वह कुल मिलाकर कितने मैच देखेगी ?,0
गैरी के पास 73 रुपये थे ।,2
उसने अपना पालतू,3
उसने अपना पालतू साँप 55 रुपये में बेचा ।,5
गैरी के पास अब कितने रुपये हैं ?,2
राम के पास 408 टॉफ़ियाँ हैं ।,2
मोहन के पास 520 टॉफ़ियाँ हैं ।,2
दोनो के पास कितनी टॉफ़ियाँ है ?,2
मिंडी की माँ ने 41 मिठाइयाँ बनाईं ।,0
पवन के डैड ने 38 मिठाइयाँ बनाईं ।,0
वे दोनों उन्हें 1 पार्टी के लिए स्कूल ले आए ।,0
उनके पास कुल कितनी मिठाइयाँ थीं ?,2
1 जोकर ने लड़कियों को 11 गुब्बारे और लड़कों को 3 गुब्बारे दिए ।,5
उसने कुल कितने गुब्बारे दिए ?,5
शगुन 1 गेम खेल रही थी ।,0
पहले पड़ाव में उसने 40 अंक हासिल किए,0
पहले पड़ाव में उसने 40 अंक हासिल किए और दूसरे पड़ाव में उसने 50 अंक हासिल किए ।,0
आखिरी पड़ाव में उसने 4 अंक बनाए ।,0
खेल के अंत में उसके कितने अंक थे ?,2
1 बाल्टी में 6.8 लीटर पानी था ।,2
अगर डेरेक ने 3 लीटर निकाला,1
"अगर डेरेक ने 3 लीटर निकाला , तो बाल्टी में कितना लीटर पानी होगा ?",2
अवकाश के बाद बडी ने जिम क्लास के लिए कपड़े बदले ।,0
जिम में सभी छात्रों को 2 समूहों में विभाजित किया गया ।,0
यदि 1 समूह में 34 सदस्य हैं,2
यदि 1 समूह में 34 सदस्य हैं और दूसरे में 37 हैं,2
"यदि 1 समूह में 34 सदस्य हैं और दूसरे में 37 हैं , तो बडी की जिम क्लास में कितने छात्र हैं ?",2
महिमा के पास 10 मछलियाँ थीं,2
महिमा के पास 10 मछलियाँ थीं और उसकी बहन के पास पाँच मछलियाँ थीं ।,2
उनके पास कुल कितनी मछलियाँ थीं ?,2
सैली के पास 27 पोकेमॉन कार्ड थे ।,2
दैविक ने उसे 41 नए पोकेमॉन कार्ड दिए ।,5
सैली ने 20 पोकेमॉन कार्ड खो दिए ।,1
सैली के पास अब कितने पोकेमॉन कार्ड हैं ?,2
हिबा का वज़न 87 पाउंड है ।,2
रागिनी का वज़न 9 पाउंड है ।,2
उनका साथ में कितन वज़न होगा ?,2
श्रीमती शेरिडन के पास 17 बिल्लियाँ थीं ।,2
श्रीमती शेरिडन ने 14 बिल्लियाँ दे दीं ।,5
श्रीमती शेरिडन के पास अब कितनी बिल्लियाँ हैं ?,2
अथर्व के पास अपने पुस्तकालय में 35 किताबें थीं ।,2
उसने सप्ताहांत में 1 मेले से कई किताबें खरीदीं ।,4
उसके पुस्तकालय में अब 56 किताबें हैं ।,2
मेले में उसने कितनी किताबें खरीदीं ?,4
22 लड़के स्लाइड से नीचे गए ।,1
13 और लड़के स्लाइड से नीचे गए ।,1
कितने लड़के स्लाइड से नीचे गए ?,1
मैलनी ने बाग़ से 7 आलूबुखारे और 4 संतरे तोड़े ।,1
सिद्धांत ने उसे 3 आलूबुखारे दिए ।,5
उसके पास अब कितने आलूबुखारे हैं ?,2
एलिजाबेथ ने अपने विज्ञान परीक्षण के लिए 25 मिनट का अध्ययन किया ।,0
उसने अपने गणित की परीक्षा के लिए 35 मिनट का अध्ययन किया ।,0
एलिजाबेथ कुल कितनी देर अध्ययन किया ?,0
जन्मदिन की 1 पार्टी के लिए 1 जोकर ने छह गुब्बारे दिए ।,5
अब उसके पास 55 गुब्बारे बचे हैं ।,0
जोकर के पास शुरुआत में कितने गुब्बारे थे ?,2
देवेंद्र ने दुकान से 15 रु . की 1 पेंसिल और 20 रु . का 1 पेन खरीदा ।,4
उसने दुकानदार को 50 रु . का नोट दिया,5
उसने दुकानदार को 50 रु . का नोट दिया बताओ उसे कितने रुपये वापिस मिलेंगे ?,0
क्लेरेंस के पास 5 संतरे थे ।,2
उसे जॉइस से 3 और मिले ।,0
"बाद में , क्लेरेंस ने दुकान से 9 मिठाइयाँ खरीदीं ।",4
क्लेरेंस के पास कुल कितने संतरे हैं ?,2
पवन की 86 किताबें थीं ।,2
बिक्री में कुछ बेचने,5
बिक्री में कुछ बेचने के बाद उसके पास 78 बचीं ।,0
उसने कितनी किताबें बेचीं ?,5
विशाखा के पास 7.500 किग्रा भार का 1 पैकेट तथा 4.520 किग्रा भार का 1 डिब्बा है ।,2
पैकेट का भार डिब्बे के भार से कितना अधिक है ?,2
कबीर ने बाज़ार से ₹1500 रुपये का 1 रेडियो खरीदा ।,4
उसने दुकानदार को ₹2000 रुपये का नोट दिया ।,5
दुकानदार उसे कितने रुपये वापिस करेगा ?,0
"2 अमेरिकी लोग , 4 फ्रांसीसी लोग और 4 चीनी लोग 1 बैठक कक्ष में हैं ।",2
कितने लोग हैं ?,2
फ़ुटबॉल के मैच में जेक़ ने 42 अंक बनाए ।,0
पंकज ने 21 अंक बनाए ।,0
जेक़ और पंकज ने कुल कितने अंक बनाए ?,0
दिव्यांश के पास 34 रंग भरने की किताबें थीं ।,0
दिव्यांश के पास 34 रंग भरने की किताबें थीं ।,2
यदि उसने उनमें से 3 दे,5
"यदि उसने उनमें से 3 दे दीं , लेकिन फिर 48 और खरीदीं",4
"यदि उसने उनमें से 3 दे दीं , लेकिन फिर 48 और खरीदीं , तो उसके पास कुल कितनी किताबें होंगी ?",2
गैरी के पास 73 रुपये थे ।,2
उसने 1 पालतू साँप पर 55 रुपये खर्च किए ।,0
गैरी के पास कितने रुपये बचे ?,0
इसाबेल के बाल 18 इंच लंबे थे ।,2
साल के अंत तक उसके बाल 24 इंच लंबे हो गए ।,2
उसके बाल कितने इंच लंबे हुए ?,2
अपनी पिछली गर्मियों की छुट्टियों में त्रिशा तोहफ़े खरीदने,4
अपनी पिछली गर्मियों की छुट्टियों में त्रिशा तोहफ़े खरीदने के लिए पूरे न्यूयॉर्क शहर में घूमी ।,0
"सबसे पहले , वह अपने होटल से पोस्टकार्ड की दुकान तक 0.1111111111111111 मील चली ।",0
फिर वह पोस्टकार्ड की दुकान से 1 कपड़ों की दुकान तक 0.1111111111111111 मील और कपड़ों की दुकान से वापस होटल तक 0.6666666666666666 मील चली ।,0
त्रिशा कुल मिलाकर कितने मील चली ?,0
त्रिशा कुल मिलाकर कितने मील चली ?,0
किसान कन्निघम के 6048 मेमनों में से प्रत्येक काला या सफ़ेद है ।,2
193 मिश्रित मेमने भी हैं ।,2
किसान कन्निघम के पास कुल कितने मेमने हैं ?,2
मोहित के पिछवाड़े में 13 पेड़ थे ।,2
यदि उसने 12 और लगाए,0
"यदि उसने 12 और लगाए , तो उसके पिछवाड़े में कुल कितने पेड़ होंगे ?",3
1 भोजनालय ने परोसने,1
1 भोजनालय ने परोसने के लिए 9 हैम्बर्गर और 4 हाॅट डाॅग बनाए ।,0
केवल 3 हैम्बर्गर वास्तव में परोसे गए ।,1
कितने हैम्बर्गर बच गए ?,0
खलिहान में 64 सूअर थे ।,2
वहाँ 86 और सूअर आ गए ।,0
अब कितने सूअर हैं ?,2
जागृति अपने स्कूल के बैंड में शामिल हुआ ।,2
उसने ₹149.16 की 1 बांसुरी खरीदी,4
"उसने ₹149.16 की 1 बांसुरी खरीदी , ₹9.98 का 1 संगीत उपकरण और गानों की 1 पुस्तक जो ₹4.14 की थी ।",0
जागृति की जेब में ₹8.65 थे ।,2
जागृति ने म्यूज़िक स्टोर पर कितना ख़र्चा किया ?,0
1 ट्रेन के डिब्बे में 243 लोग हैं ।,2
दूसरे डिब्बे में 137 लोग हैं ।,2
दोनों डिब्बों में कुल मिलाकर कितने लोग हैं ?,0
दोनों डिब्बों में कुल मिलाकर कितने लोग हैं ?,2
मौली वाफ़्टिंग पाई कंपनी की मालिक है ।,2
आज सुबह उसके कर्मचारियों ने कद्दू की पाई बनाने,0
आज सुबह उसके कर्मचारियों ने कद्दू की पाई बनाने के लिए 816 अंडों का प्रयोग किया ।,0
यदि उसके कर्मचारियों ने आज कुल 1339 अंडों का प्रयोग किया,0
"यदि उसके कर्मचारियों ने आज कुल 1339 अंडों का प्रयोग किया , तो दोपहर में उन्होंने कितने अंडों का प्रयोग किया ?",0
"1 दूध वाला किसी मोहल्ले के 3 घरो में क्रमशः 2.500 ली . , 3.250 ली . तथा 4.500 ली दूध बेचता है ।",5
उसके द्वारा बेचे,5
उसके द्वारा बेचे गये दूध की कुल मात्रा क्या होगी ?,2
नदी में 55 में से मछलियों के 25 परिवार जमने,0
नदी में 55 में से मछलियों के 25 परिवार जमने से बचने,0
नदी में 55 में से मछलियों के 25 परिवार जमने से बचने के लिए गर्म पानी में चले गए ।,0
नदी में मछलियों के कितने परिवार बचे थे ?,0
विद्यालय में 35 बालक व 27 बालिकाएँ पढ़ती,0
"विद्यालय में 35 बालक व 27 बालिकाएँ पढ़ती हैं , तो बताइए",2
"विद्यालय में 35 बालक व 27 बालिकाएँ पढ़ती हैं , तो बताइए , विद्यालय में कुल बालक बालिकाओं की संख्या कितनी है ?",2
पायल ने अपनी 3 पेंसिलों का प्रयोग किया ।,0
अब उसके पास इक्यानवे पेंसिलें हैं ।,3
पायल के पास शुरुआत में कितनी थी ?,2
1 निर्माण कंपनी ने 8.11 किलो रेत खरीदी,4
1 निर्माण कंपनी ने 8.11 किलो रेत खरीदी और 5.91 किलो बजरी खरीदी ।,4
कंपनी के पास कुल कितने टन सामग्री है ?,2
पवन को अपने जन्मदिन पर 479 क्रेयॉन मिले ।,0
स्कूल वर्ष के अंत में उसे 134 क्रेयॉन और मिले ।,0
अब पवन के पास कितने क्रेयॉन हैं ?,2
ऐली ने आइसक्रीम पार्टी के बाद बची,0
ऐली ने आइसक्रीम पार्टी के बाद बची हुई आइसक्रीम की गिनती की ।,0
"उसके पास चॉकलेट आइसक्रीम का 0.3333333333333333 डब्बा , कुकी आइसक्रीम का 0.3333333333333333 और स्ट्रॉबेरी आइसक्रीम का 0.16666666666666666 डब्बा था ।",2
ऐली के पास कितने डिब्बे आइसक्रीम थी ?,2
जैवन्त ने पिछले साल फ़ुटबॉल के मैच खेलते,0
जैवन्त ने पिछले साल फ़ुटबॉल के मैच खेलते हुए 156 गोल किए ।,0
इस साल उसने 187 गोल किए ।,0
इस साल उसने कितने ज़्यादा गोल किए ?,0
जेसन अपने स्कूल के बैंड में शामिल हुआ ।,2
उसने ₹142.46 की 1 बांसुरी खरीदी,4
"उसने ₹142.46 की 1 बांसुरी खरीदी , ₹8.89 का स्टैंड और ₹7 की 1 गाने की किताब ख़रीदी ।",4
जेसन ने म्यूज़िक स्टोर पर कितना खर्चा किया ?,0
हीरा ने 4 लीटर दूध में से 1 लीटर दूध भावना को दिया ।,5
उसके पास कितना लीटर दूध शीर्ष रहा ?,0
अथर्व के पास 8 नारंगी कंचे थे,2
"अथर्व के पास 8 नारंगी कंचे थे , उसने सिद्धांत को 4 कंचे दिए ।",5
उसके पास अब कितने नारंगी कंचे हैं ?,2
कलश में 9 लाल फूल और 3 सफ़ेद फूल थे ।,2
सैली ने अपने फूल बगीचे से कुछ लाल फूल काटे ।,1
कलश में अब 15 लाल फूल हैं ।,2
उसने कितने लाल फूल काटे ?,1
1 वेटर के पास 19 ग्राहक थे ।,2
यदि 14 ग्राहक चले,0
यदि 14 ग्राहक चले गए और उसने 36 नए ग्राहक बनाए,0
"यदि 14 ग्राहक चले गए और उसने 36 नए ग्राहक बनाए , तो उसके पास कितने ग्राहक होंगे ?",2
जवेरिया के घर में 32 गमले थे,2
जवेरिया के घर में 32 गमले थे तथा 7 गमले और खरीदे ।,4
बताओ,2
बताओ अब जवेरिया के घर में कितने गमले हो गए ?,2
केरी और पैट अपनी कक्षा में कुर्सियाँ ला रहे हैं ।,0
वे 74 कुर्सियाँ लाने,0
वे 74 कुर्सियाँ लाने के लिए सहमत हुए ।,2
केरी 28 कुर्सियाँ लाई ।,0
पैट 29 कुर्सियाँ लाया ।,0
उन्हें कितनी और कुर्सियाँ लानी हैं ?,0
पयोधी के पास 22 लाल गोलियाँ और 34 काली गोलियाँ हैं ।,2
उसके पास कूल कितनी गोलियाँ हैं ?,2
टिम के पास 22 किताबें थीं ।,2
अथर्व के पास 20 किताबें हैं ।,2
उनके पास कुल कितनी किताबें हैं ?,2
1 पालतू जानवरों की दुकान में 2 कुत्ते थे ।,2
रविवार को उन्हें 5 और मिले ।,0
सोमवार को उन्हें 3 और मिले ।,0
पालतू जानवरों की दुकान में अब कितने कुत्ते हैं ?,2
30 कुत्ते भौंक रहे थे ।,0
10 और कुत्ते भौंकने लगे ।,0
कुल कितने कुत्ते भौंक रहे हैं ?,0
रुहानिका के पास 9 सेब और 12 इरेज़र हैं ।,2
उसके 3 दोस्त ने उसकी वस्तुओं को गिनने,0
उसके 3 दोस्त ने उसकी वस्तुओं को गिनने में उसकी मदद की ।,0
रुहानिका के पास कुल कितनी वस्तुएँ हैं ?,2
मैंडी ने 1 सेब की पाई बनाई ।,0
मैंडी ने 1 सेब की पाई बनाई ।,0
उसने 0.333333333333333 चम्मच दालचीनी और 0.5 चम्मच जायफल का इस्तेमाल किया ।,0
उसने कुल कितनी सामग्री इस्तेमाल की ?,0
एवलिन के पास 63 बोतल के ढक्कन थे ।,3
उसने 18 बोतल के ढक्कन खो दिए ।,1
एवलिन के पास कितने बोतल के ढक्कन बचे ?,3
एवलिन के पास कितने बोतल के ढक्कन बचे ?,0
सारा के पास कुछ ट्रक थे ।,2
उसे जेफ़ से 13 मिले,0
उसे जेफ़ से 13 मिले और उसके पास अब 38 ट्रक बचे हैं ।,0
सारा के पास शुरुआत में कितने ट्रक थे ?,2
बेनी के पास 24 किताबें थीं,2
बेनी के पास 24 किताबें थीं और उसने गुरप्रीत को 10 किताबें दीं ।,5
टिम के पास 33 किताबें हैं ।,2
उन सब के पास कुल मिलाकर कितनी किताबें हैं ?,0
उन सब के पास कुल मिलाकर कितनी किताबें हैं ?,2
मालिनी ने 14 संतरे तोड़े,1
मालिनी ने 14 संतरे तोड़े और जेसन ने 41 संतरे तोड़े ।,1
कल्पेश ने 38 सेब तोड़े ।,1
कुल कितने संतरे तोड़े गए ?,1
गॉर्डन ने 1 पार्टी के लिए 3.42 किलो फल खरीदे ।,4
पार्टी में लोगों ने 2.2 किलो फल खाए ।,1
अब कितने फल बचे हैं ?,0
पुस्तक मेले में पिछले सप्ताह 27 गणित की किताबें बिकीं ।,1
गणित की तुलना में विज्ञान की 15 ज़्यादा किताबें बिकीं ।,1
कुल कितनी किताबें बिकीं ?,1
दुर्गा के पास 93 पैसे थे ।,2
1 सेब खरीदने,4
"1 सेब खरीदने के बाद , उसके पास 56 पैसे बचे थे ।",0
उसने सेब पर कितने पैसे खर्च किए ?,0
कार्तिक को 47 कार्ड मिले ।,0
उसने उनमें से 7 खो दिए ।,1
कार्तिक के पास कितने कार्ड बचे हैं ?,0
532 लोग थिएटर में फिल्म देख रहे हैं ।,0
थिएटर में 750 सीटें हैं ।,2
थिएटर में कितनी सीटें खाली हैं ?,2
1 भोजनालय में 9 पिज़्ज़ा परोसे,1
1 भोजनालय में 9 पिज़्ज़ा परोसे गए लेकिन 6 लौटा दिए गए ।,1
कितने पिज़्ज़ा सफलतापूर्वक परोसे गए ?,1
महेश के पास 95 टाॅफ़ियाँ थीं ।,2
उसे स्टेफ़नी से 3 मिलीं ।,0
महेश के पास कितनी टाॅफ़ियाँ हैं ?,2
1 किसान ने बुधवार को 20 बीज और गुरुवार को 2 अन्य बीज बोए ।,0
उसने कुल कितने बीज बोए ?,0
सारा की फ्रूट डिश में 24 आड़ू और 37 नाशपाती थे ।,2
वह बाग़ में गई,1
वह बाग़ में गई और उसने आड़ू तोड़े ।,1
अब 61 आड़ू हैं ।,2
उसने कितने आड़ू तोड़े ?,1
"1 गाँव में 2576 आदमी , 3521 औरतें और 1033 बच्चे हैं ।",2
गाँव की कुल जनसंख्या पता करो ।,0
1 विद्यालय को 68 झंडियाँ दी गई ।,5
उनमें से 48 झंडियाँ बच्चों को बाँट दी ।,5
बताइए,2
"बताइए , अब कितनी झंडियाँ बची ?",0
हाल ही में केट की सेवानिवृत्ति निधि का मूल्य ₹12 बढ़ा ।,0
यदि उसकी सेवानिवृत्ति निधि का मूल्य पहले ₹1472 था,2
"यदि उसकी सेवानिवृत्ति निधि का मूल्य पहले ₹1472 था , तो अब कितना मूल्य है ?",2
फूल की 4 पंखुड़ियाँ थीं ।,2
3 पंखुड़ियाँ झड़ गईं ।,1
कितनी बचीं ?,0
129 में से 126 चले,0
129 में से 126 चले गए तो कितने लोग बचे ?,0
एलिस ने अपने भत्ते में से ₹41 बचाए,0
एलिस ने अपने भत्ते में से ₹41 बचाए और 1 कॉमिक बुक पर ₹2 और 1 पज़्ज़ल पर ₹18 खर्च किए ।,0
एलिस के पास कितना पैसा बचा है ?,0
"बंसी के पास 10 रुपये , 2 रुपये व 5 रुपये के सिक्के हैं",2
"बंसी के पास 10 रुपये , 2 रुपये व 5 रुपये के सिक्के हैं तो उसके पास कुल कितने रुपये होंगे ?",2
"1 कार डीलर ने पहले दिन 14 कारें , दूसरे दिन 16 कारें और तीसरे दिन 27 कारें बेचीं ।",5
3 दिनों में कार डीलर ने कितनी कारें बेचीं ?,5
राजबीर ने अपना लॉन घास काटने,1
